Шаг dt Diff_x Diff_y Diff_z
96 0.09600000000000009 1.709743457922741e-14 -1.0796918914479647e-14 7.216449660063518e-15
97 0.09700000000000009 1.687538997430238e-14 -1.1018963519404679e-14 7.327471962526033e-15
98 0.09800000000000007 1.687538997430238e-14 -1.1102230246251565e-14 7.382983113757291e-15
99 0.09900000000000007 1.7985612998927536e-14 -1.1213252548714081e-14 7.494005416219807e-15
100 0.1000000000000001 1.7985612998927536e-14 -1.1379786002407855e-14 7.605027718682322e-15
101 0.1010000000000001 1.7985612998927536e-14 -1.1601830607332886e-14 7.66053886991358e-15
102 0.1020000000000001 1.7985612998927536e-14 -1.1685097334179773e-14 7.771561172376096e-15
103 0.1030000000000001 1.9095836023552692e-14 -1.1796119636642288e-14 7.882583474838611e-15
104 0.1040000000000001 1.9095836023552692e-14 -1.199040866595169e-14 7.993605777301127e-15
105 0.1050000000000001 1.9984014443252818e-14 -1.2101430968414206e-14 8.104628079763643e-15
106 0.1060000000000001 1.9095836023552692e-14 -1.2184697695261093e-14 8.215650382226158e-15
107 0.1070000000000001 1.9984014443252818e-14 -1.2378986724570495e-14 8.382183835919932e-15
108 0.1080000000000001 1.9984014443252818e-14 -1.2490009027033011e-14 8.493206138382448e-15
109 0.1090000000000001 1.9984014443252818e-14 -1.2684298056342413e-14 8.493206138382448e-15
110 0.1100000000000001 1.9984014443252818e-14 -1.2906342661267445e-14 8.604228440844963e-15
111 0.1110000000000001 2.0872192862952943e-14 -1.3100631690576847e-14 8.826273045769994e-15
112 0.1120000000000001 2.1094237467877974e-14 -1.3183898417423734e-14 8.770761894538737e-15
113 0.1130000000000001 2.1094237467877974e-14 -1.3405943022348765e-14 8.881784197001252e-15
114 0.1140000000000001 2.0872192862952943e-14 -1.3572476476042539e-14 9.103828801926284e-15
115 0.1150000000000001 2.1094237467877974e-14 -1.3683498778505054e-14 9.2148511043888e-15
116 0.1160000000000001 2.19824158875781e-14 -1.3905543383430086e-14 9.325873406851315e-15
117 0.1170000000000001 2.3092638912203256e-14 -1.3988810110276972e-14 9.492406860545088e-15
118 0.1180000000000001 2.19824158875781e-14 -1.4183099139586375e-14 9.603429163007604e-15
119 0.1190000000000001 2.3092638912203256e-14 -1.429412144204889e-14 9.658940314238862e-15
120 0.1200000000000001 2.3092638912203256e-14 -1.4377388168895777e-14 9.825473767932635e-15
121 0.1210000000000001 2.2870594307278225e-14 -1.459943277382081e-14 9.880984919163893e-15
122 0.1220000000000001 2.2870594307278225e-14 -1.4682699500667695e-14 9.992007221626409e-15
123 0.1230000000000001 2.3092638912203256e-14 -1.4876988529977098e-14 1.021405182655144e-14
124 0.1240000000000001 2.398081733190338e-14 -1.5015766408055242e-14 1.0436096431476471e-14
125 0.1250000000000001 2.398081733190338e-14 -1.529332216421153e-14 1.0380585280245214e-14
126 0.1260000000000001 2.5091040356528538e-14 -1.5404344466674047e-14 1.0602629885170245e-14
127 0.1270000000000001 2.5091040356528538e-14 -1.559863349598345e-14 1.071365218763276e-14
128 0.1280000000000001 2.5091040356528538e-14 -1.5709655798445965e-14 1.0769163338864018e-14
129 0.1290000000000001 2.4868995751603507e-14 -1.5792922525292852e-14 1.0880185641326534e-14
130 0.1300000000000001 2.5091040356528538e-14 -1.609823385706477e-14 1.1046719095020308e-14
131 0.1310000000000001 2.5979218776228663e-14 -1.6292522886374172e-14 1.1102230246251565e-14
132 0.1320000000000001 2.5979218776228663e-14 -1.6403545188836688e-14 1.1324274851176597e-14
133 0.1330000000000001 2.5979218776228663e-14 -1.6514567491299204e-14 1.1379786002407855e-14
134 0.1340000000000001 2.708944180085382e-14 -1.6708856520608606e-14 1.149080830487037e-14
135 0.1350000000000001 2.6867397195928788e-14 -1.6792123247455493e-14 1.1712852909795402e-14
136 0.1360000000000001 2.7977620220553945e-14 -1.7014167852380524e-14 1.1657341758564144e-14
137 0.1370000000000001 2.8199664825478976e-14 -1.7208456881689926e-14 1.1879386363489175e-14
138 0.1380000000000001 2.7977620220553945e-14 -1.740274591099933e-14 1.199040866595169e-14
139 0.1390000000000001 2.7977620220553945e-14 -1.759703494030873e-14 1.2156942119645464e-14
140 0.1400000000000001 2.90878432451791e-14 -1.7708057242771247e-14 1.226796442210798e-14
141 0.1410000000000001 2.7977620220553945e-14 -1.7791323969618134e-14 1.226796442210798e-14
142 0.1420000000000001 2.9976021664879227e-14 -1.7985612998927536e-14 1.2490009027033011e-14
143 0.1430000000000001 2.886579864025407e-14 -1.8207657603852567e-14 1.2712053631958042e-14
144 0.1440000000000001 2.9976021664879227e-14 -1.840194663316197e-14 1.27675647831893e-14
145 0.1450000000000001 2.9976021664879227e-14 -1.8596235662471372e-14 1.2878587085651816e-14
146 0.1460000000000001 2.9976021664879227e-14 -1.867950238931826e-14 1.2989609388114332e-14
147 0.1470000000000001 2.9976021664879227e-14 -1.890154699424329e-14 1.3211653993039363e-14
148 0.1480000000000001 3.108624468950438e-14 -1.912359159916832e-14 1.3322676295501878e-14
149 0.1490000000000001 3.086420008457935e-14 -1.9206858326015208e-14 1.3378187446733136e-14
150 0.1500000000000001 3.197442310920451e-14 -1.940114735532461e-14 1.3600232051658168e-14
151 0.1510000000000001 3.197442310920451e-14 -1.9623191960249642e-14 1.3655743202889425e-14
152 0.1520000000000001 3.197442310920451e-14 -1.9789725413943415e-14 1.3766765505351941e-14
153 0.1530000000000001 3.197442310920451e-14 -2.0011770018868447e-14 1.3877787807814457e-14
154 0.1540000000000001 3.2862601528904634e-14 -2.0095036745715333e-14 1.4099832412739488e-14
155 0.1550000000000001 3.3084646133829665e-14 -2.0289325775024736e-14 1.4210854715202004e-14
156 0.1560000000000001 3.3084646133829665e-14 -2.0483614804334138e-14 1.4377388168895777e-14
157 0.1570000000000001 3.397282455352979e-14 -2.070565940925917e-14 1.4488410471358293e-14
158 0.1580000000000001 3.397282455352979e-14 -2.0788926136106056e-14 1.459943277382081e-14
159 0.1590000000000001 3.397282455352979e-14 -2.1010970741031088e-14 1.482147737874584e-14
160 0.1600000000000001 3.397282455352979e-14 -2.120525977034049e-14 1.4932499681208355e-14
161 0.1610000000000001 3.397282455352979e-14 -2.1399548799649892e-14 1.504352198367087e-14
162 0.1620000000000001 3.4861002973229915e-14 -2.1510571102112408e-14 1.509903313490213e-14
163 0.1630000000000001 3.5083047578154947e-14 -2.1815882433884326e-14 1.5210055437364645e-14
164 0.1640000000000001 3.4861002973229915e-14 -2.1899149160731213e-14 1.5265566588595902e-14
165 0.1650000000000001 3.597122599785507e-14 -2.220446049250313e-14 1.559863349598345e-14
166 0.1660000000000001 3.597122599785507e-14 -2.2315482794965646e-14 1.582067810090848e-14
167 0.1670000000000001 3.68594044175552e-14 -2.2593038551121936e-14 1.582067810090848e-14
168 0.1680000000000001 3.708144902248023e-14 -2.270406085358445e-14 1.6042722705833512e-14
169 0.1690000000000001 3.68594044175552e-14 -2.2898349882893854e-14 1.6209256159527285e-14
170 0.1700000000000001 3.7969627442180354e-14 -2.3092638912203256e-14 1.63202784619898e-14
171 0.1710000000000001 3.7969627442180354e-14 -2.3175905639050143e-14 1.6486811915683575e-14
172 0.1720000000000001 3.907985046680551e-14 -2.350897254643769e-14 1.659783421814609e-14
173 0.1730000000000001 3.907985046680551e-14 -2.3703261575747092e-14 1.6708856520608606e-14
174 0.1740000000000001 3.9968028886505635e-14 -2.3925306180672123e-14 1.6819878823071122e-14
175 0.1750000000000001 4.0190073491430667e-14 -2.4119595209981526e-14 1.6986412276764895e-14
176 0.1760000000000001 3.9968028886505635e-14 -2.4202861936828413e-14 1.709743457922741e-14
177 0.1770000000000001 4.107825191113079e-14 -2.4397150966137815e-14 1.7208456881689926e-14
178 0.1780000000000001 4.107825191113079e-14 -2.4591439995447217e-14 1.73749903353837e-14
179 0.1790000000000001 4.196643033083092e-14 -2.4896751327219135e-14 1.759703494030873e-14
180 0.1800000000000001 4.196643033083092e-14 -2.4980018054066022e-14 1.7763568394002505e-14
181 0.1810000000000001 4.218847493575595e-14 -2.5202062658991053e-14 1.7930101847696278e-14
182 0.1820000000000001 4.196643033083092e-14 -2.5479618415147343e-14 1.8096635301390052e-14
183 0.1830000000000001 4.218847493575595e-14 -2.5590640717609858e-14 1.8207657603852567e-14
184 0.1840000000000001 4.3076653355456074e-14 -2.578492974691926e-14 1.837419105754634e-14
185 0.1850000000000001 4.39648317751562e-14 -2.5979218776228663e-14 1.8596235662471372e-14
186 0.1860000000000001 4.3076653355456074e-14 -2.6201263381153694e-14 1.8707257964933888e-14
187 0.1870000000000001 4.39648317751562e-14 -2.628453010800058e-14 1.892930256985892e-14
188 0.1880000000000001 4.39648317751562e-14 -2.65898414397725e-14 1.8984813721090177e-14
189 0.1890000000000001 4.5075054799781356e-14 -2.681188604469753e-14 1.9317880628477724e-14
190 0.1900000000000001 4.5075054799781356e-14 -2.7006175074006933e-14 1.942890293094024e-14
191 0.1910000000000001 4.618527782440651e-14 -2.7200464103316335e-14 1.9595436384634013e-14
192 0.1920000000000001 4.596323321948148e-14 -2.7394753132625738e-14 1.970645868709653e-14
193 0.1930000000000001 4.707345624410664e-14 -2.758904216193514e-14 1.992850329202156e-14
194 0.1940000000000001 4.707345624410664e-14 -2.781108676686017e-14 2.0095036745715333e-14
195 0.1950000000000001 4.6851411639181606e-14 -2.8005375796169574e-14 2.020605904817785e-14
196 0.1960000000000001 4.796163466380676e-14 -2.8199664825478976e-14 2.0317081350640365e-14
197 0.1970000000000001 4.796163466380676e-14 -2.8504976157250894e-14 2.0650148258027912e-14
198 0.1980000000000001 4.907185768843192e-14 -2.861599845971341e-14 2.070565940925917e-14
199 0.1990000000000001 4.907185768843192e-14 -2.881028748902281e-14 2.0761170560490427e-14
200 0.2000000000000001 4.907185768843192e-14 -2.911559882079473e-14 2.098321516541546e-14
201 0.2010000000000002 4.9960036108132044e-14 -2.919886554764162e-14 2.120525977034049e-14
202 0.2020000000000002 4.9960036108132044e-14 -2.9476421303797906e-14 2.1371793224034263e-14
203 0.2030000000000002 4.9960036108132044e-14 -2.969846590872294e-14 2.1593837828959295e-14
204 0.2040000000000002 5.10702591327572e-14 -2.992051051364797e-14 2.170486013142181e-14
205 0.2050000000000002 5.10702591327572e-14 -3.0003777240494856e-14 2.1926904736346842e-14
206 0.2060000000000002 5.1958437552457326e-14 -3.019806626980426e-14 2.2093438190040615e-14
207 0.2070000000000002 5.1958437552457326e-14 -3.0503377601576176e-14 2.220446049250313e-14
208 0.2080000000000002 5.284661597215745e-14 -3.061439990403869e-14 2.2315482794965646e-14
209 0.2090000000000002 5.284661597215745e-14 -3.091971123581061e-14 2.248201624865942e-14
210 0.2100000000000002 5.395683899678261e-14 -3.108624468950438e-14 2.270406085358445e-14
211 0.2110000000000002 5.395683899678261e-14 -3.1308289294429414e-14 2.2926105458509483e-14
212 0.2120000000000002 5.5067062021407764e-14 -3.1502578323738817e-14 2.3092638912203256e-14
213 0.2130000000000002 5.5067062021407764e-14 -3.172462292866385e-14 2.3203661214665772e-14
214 0.2140000000000002 5.5067062021407764e-14 -3.191891195797325e-14 2.3314683517128287e-14
215 0.2150000000000002 5.595524044110789e-14 -3.2085445411667024e-14 2.348121697082206e-14
216 0.2160000000000002 5.706546346573305e-14 -3.2279734440976426e-14 2.375877272697835e-14
217 0.2170000000000002 5.684341886080802e-14 -3.2585045772748344e-14 2.398081733190338e-14
218 0.2180000000000002 5.706546346573305e-14 -3.2807090377673376e-14 2.4091839634365897e-14
219 0.2190000000000002 5.795364188543317e-14 -3.300137940698278e-14 2.4313884239290928e-14
220 0.2200000000000002 5.795364188543317e-14 -3.3306690738754696e-14 2.4480417692984702e-14
221 0.2210000000000002 5.88418203051333e-14 -3.352873534367973e-14 2.4646951146678475e-14
222 0.2220000000000002 5.88418203051333e-14 -3.36952687973735e-14 2.475797344914099e-14
223 0.2230000000000002 5.995204332975845e-14 -3.3861802251067274e-14 2.4980018054066022e-14
224 0.2240000000000002 5.995204332975845e-14 -3.419486915845482e-14 2.5202062658991053e-14
225 0.2250000000000002 6.195044477408373e-14 -3.430589146091734e-14 2.5368596112684827e-14
226 0.2260000000000002 6.195044477408373e-14 -3.4638958368304884e-14 2.5590640717609858e-14
227 0.2270000000000002 6.195044477408373e-14 -3.480549182199866e-14 2.581268532253489e-14
228 0.2280000000000002 6.306066779870889e-14 -3.5083047578154947e-14 2.5868196473766147e-14
229 0.2290000000000002 6.306066779870889e-14 -3.530509218307998e-14 2.6201263381153694e-14
230 0.2300000000000002 6.394884621840902e-14 -3.552713678800501e-14 2.631228568361621e-14
231 0.2310000000000002 6.394884621840902e-14 -3.569367024169878e-14 2.6478819137309983e-14
232 0.2320000000000002 6.505906924303417e-14 -3.5860203695392556e-14 2.6700863742235015e-14
233 0.2330000000000002 6.483702463810914e-14 -3.624878175401136e-14 2.6922908347160046e-14
234 0.2340000000000002 6.59472476627343e-14 -3.6415315207705135e-14 2.708944180085382e-14
235 0.2350000000000002 6.59472476627343e-14 -3.6692870963861424e-14 2.731148640577885e-14
236 0.2360000000000002 6.683542608243442e-14 -3.6914915568786455e-14 2.758904216193514e-14
237 0.2370000000000002 6.705747068735946e-14 -3.7192471324942744e-14 2.7700064464397656e-14
238 0.2380000000000002 6.705747068735946e-14 -3.7414515929867775e-14 2.7922109069322687e-14
239 0.2390000000000002 6.794564910705958e-14 -3.758104938356155e-14 2.8199664825478976e-14
240 0.2400000000000002 6.816769371198461e-14 -3.780309398848658e-14 2.842170943040401e-14
241 0.2410000000000002 7.016609515630989e-14 -3.824718319833664e-14 2.864375403532904e-14
242 0.2420000000000002 7.016609515630989e-14 -3.8413716652030416e-14 2.881028748902281e-14
243 0.2430000000000002 6.994405055138486e-14 -3.858025010572419e-14 2.9032332093947844e-14
244 0.2440000000000002 7.105427357601002e-14 -3.8913317013111737e-14 2.919886554764162e-14
245 0.2450000000000002 7.083222897108499e-14 -3.9190872769268026e-14 2.936539900133539e-14
246 0.2460000000000002 7.105427357601002e-14 -3.941291737419306e-14 2.969846590872294e-14
247 0.2470000000000002 7.194245199571014e-14 -3.9690473130349346e-14 2.992051051364797e-14
248 0.2480000000000002 7.283063041541027e-14 -4.0023540037736893e-14 3.008704396734174e-14
249 0.2490000000000002 7.30526750203353e-14 -4.0190073491430667e-14 3.0309088572266774e-14
250 0.2500000000000002 7.394085344003543e-14 -4.0523140398818214e-14 3.0531133177191805e-14
251 0.2510000000000002 7.394085344003543e-14 -4.068967385251199e-14 3.069766663088558e-14
252 0.2520000000000002 7.394085344003543e-14 -4.085620730620576e-14 3.1030733538273125e-14
253 0.2530000000000002 7.505107646466058e-14 -4.118927421359331e-14 3.114175584073564e-14
254 0.2540000000000002 7.505107646466058e-14 -4.141131881851834e-14 3.141931159689193e-14
255 0.2550000000000002 7.616129948928574e-14 -4.1744385725905886e-14 3.1585845050585704e-14
256 0.2560000000000002 7.704947790898586e-14 -4.18554080283684e-14 3.1807889655510735e-14
257 0.2570000000000002 7.704947790898586e-14 -4.2243986086987206e-14 3.191891195797325e-14
258 0.2580000000000002 7.793765632868599e-14 -4.2521541843143495e-14 3.219646771412954e-14
259 0.2590000000000002 7.904787935331115e-14 -4.268807529683727e-14 3.236300116782331e-14
260 0.2600000000000002 8.01581023779363e-14 -4.29101199017623e-14 3.2585045772748344e-14
261 0.2610000000000002 7.993605777301127e-14 -4.318767565791859e-14 3.291811268013589e-14
262 0.2620000000000002 7.993605777301127e-14 -4.3520742565306136e-14 3.3084646133829665e-14
263 0.2630000000000002 8.08242361927114e-14 -4.3798298321462426e-14 3.3306690738754696e-14
264 0.2640000000000002 8.193445921733655e-14 -4.390932062392494e-14 3.352873534367973e-14
265 0.2650000000000002 8.193445921733655e-14 -4.424238753131249e-14 3.36952687973735e-14
266 0.2660000000000002 8.304468224196171e-14 -4.440892098500626e-14 3.3861802251067274e-14
267 0.2670000000000002 8.415490526658687e-14 -4.468647674116255e-14 3.4083846855992306e-14
268 0.2680000000000002 8.504308368628699e-14 -4.4853010194856324e-14 3.441691376337985e-14
269 0.2690000000000002 8.504308368628699e-14 -4.529709940470639e-14 3.4611202792689255e-14
270 0.2700000000000002 8.615330671091215e-14 -4.54081217071689e-14 3.477773624638303e-14
271 0.2710000000000002 8.704148513061227e-14 -4.568567746332519e-14 3.5083047578154947e-14
272 0.2720000000000002 8.704148513061227e-14 -4.6129766673175254e-14 3.519406988061746e-14
273 0.2730000000000002 8.815170815523743e-14 -4.629630012686903e-14 3.5388358909926865e-14
274 0.2740000000000002 8.903988657493755e-14 -4.64628335805628e-14 3.569367024169878e-14
275 0.2750000000000002 8.903988657493755e-14 -4.679590048795035e-14 3.5887959271008185e-14
276 0.2760000000000002 9.015010959956271e-14 -4.696243394164412e-14 3.608224830031759e-14
277 0.2770000000000002 9.103828801926284e-14 -4.729550084903167e-14 3.6387559632089506e-14
278 0.2780000000000002 9.214851104388799e-14 -4.757305660518796e-14 3.672062653947705e-14
279 0.2790000000000002 9.192646643896296e-14 -4.779510121011299e-14 3.6887159993170826e-14
280 0.2800000000000002 9.303668946358812e-14 -4.8128168117500536e-14 3.710920459809586e-14
281 0.2810000000000002 9.303668946358812e-14 -4.829470157119431e-14 3.7386760354252146e-14
282 0.2820000000000002 9.392486788328824e-14 -4.8627768478581856e-14 3.749778265671466e-14
283 0.2830000000000002 9.50350909079134e-14 -4.8905324234738146e-14 3.7914116290949096e-14
284 0.2840000000000002 9.614531393253856e-14 -4.923839114212569e-14 3.81084053202585e-14
285 0.2850000000000002 9.50350909079134e-14 -4.9404924595819466e-14 3.83026943495679e-14
286 0.2860000000000002 9.703349235223868e-14 -4.9682480351975755e-14 3.860800568133982e-14
287 0.2870000000000002 9.703349235223868e-14 -4.9960036108132044e-14 3.880229471064922e-14
288 0.2880000000000002 9.703349235223868e-14 -5.0182080713057076e-14 3.8996583739958623e-14
289 0.2890000000000002 9.903189379656396e-14 -5.051514762044462e-14 3.9218628344883655e-14
290 0.2900000000000002 1.0014211682118912e-13 -5.079270337660091e-14 3.9496184101039944e-14
291 0.2910000000000002 9.992007221626409e-14 -5.10702591327572e-14 3.980149543281186e-14
292 0.2920000000000002 1.0080825063596421e-13 -5.140332604014475e-14 3.9995784462121264e-14
293 0.2930000000000002 1.0191847366058937e-13 -5.156985949383852e-14 4.0190073491430667e-14
294 0.2940000000000002 1.0191847366058937e-13 -5.190292640122607e-14 4.0495384823202585e-14
295 0.2950000000000002 1.0413891970983968e-13 -5.2235993308613615e-14 4.08006961549745e-14
296 0.2960000000000002 1.0391687510491465e-13 -5.240252676230739e-14 4.0994985184283905e-14
297 0.2970000000000002 1.0502709812953981e-13 -5.284661597215745e-14 4.1300296516055823e-14
298 0.2980000000000002 1.0591527654923993e-13 -5.312417172831374e-14 4.1522341120980855e-14
299 0.2990000000000002 1.0702549957386509e-13 -5.3512749786932545e-14 4.1799896877137144e-14
300 0.3000000000000002 1.0702549957386509e-13 -5.3790305543088834e-14 4.1994185906446546e-14
301 0.3010000000000002 1.0791367799356522e-13 -5.4012350148013866e-14 4.2299497238218464e-14
