Шаг dt Diff_x Diff_y Diff_z
152 0.1520000000000001 0.04465270583040404 -1.8598782653922363 -0.38805582127110017
153 0.1530000000000001 -0.039398648649376034 -1.76550175525612 -0.5117715486074697
154 0.1540000000000001 -0.10760062317774799 -1.6220960898504686 -0.6069242721454148
155 0.1550000000000001 -0.1570365062859601 -1.443942447353434 -0.6603579882543001
156 0.1560000000000001 -0.18490772232932629 -1.2438355030947976 -0.6673776459529865
157 0.1570000000000001 -0.18952007517705838 -1.0320437758079903 -0.6309406197937635
158 0.1580000000000001 -0.17049366621855377 -0.8169966009445425 -0.55871427955559
159 0.1590000000000001 -0.128355325199206 -0.606967825394514 -0.46045102553900114
160 0.1600000000000001 -0.06383925320502493 -0.41181066917638576 -0.34662402177917656
161 0.1610000000000001 0.022803366459883012 -0.2443243960677851 -0.22785662251444944
162 0.1620000000000001 0.13204914603540008 -0.12147062697930619 -0.11433343209295282
163 0.1630000000000001 0.2639246787518059 -0.0658602174656118 -0.014872411780111228
164 0.1640000000000001 0.41347514177466893 -0.1066718257751523 0.06399842239694714
165 0.1650000000000001 0.56117018436351 -0.2745412465159995 0.11838413690267427
166 0.1660000000000001 0.664837451497361 -0.5791618083966026 0.1465357348100505
167 0.1670000000000001 0.6778469597755561 -0.9750773687930583 0.14778822693972718
168 0.1680000000000001 0.5954438560277409 -1.3701883659547374 0.12146657228171157
169 0.1690000000000001 0.4604447349136911 -1.6912496649522821 0.0663001656908041
170 0.1700000000000001 0.31708249612359696 -1.915192503744723 -0.0191897697591652
171 0.1710000000000001 0.18569316663548108 -2.046200482187703 -0.13491095772204298
172 0.1720000000000001 0.06932747308874787 -2.0933330749748245 -0.27608069906823096
173 0.1730000000000001 -0.03449600292819399 -2.06544139434365 -0.43023105239048426
174 0.1740000000000001 -0.12718169366850196 -1.9734877959665313 -0.5773737669423848
175 0.1750000000000001 -0.20717636187910793 -1.8319325106926494 -0.6953555960040033
176 0.1760000000000001 -0.2709465974469485 -1.6567119870449885 -0.7678192385349212
177 0.1770000000000001 -0.3149308579259156 -1.4616950412731995 -0.7890242322739454
178 0.1780000000000001 -0.33695249837112184 -1.2565846444957005 -0.7628334390497704
179 0.1790000000000001 -0.33656843905568834 -1.0473007296547525 -0.6983427031076155
180 0.1800000000000001 -0.314656168776867 -0.8378725687021686 -0.6058958169594297
181 0.1810000000000001 -0.2727074545273195 -0.632492029643496 -0.49514413096343496
182 0.1820000000000001 -0.21208925242492882 -0.4369996029228238 -0.37478016123223934
